,user_id,lang,date,is_weekend,year,text,lat,lng,governorate,area,links,level,place_id,types
2379,257998860.0,ca,2018-05-03 18:12:00,False,2018,"I'm at غراند أڤنيو in Kuwait, Al ‘Āşimah ",29.302881,47.937828,Farwaniya,Al-Rai,['https://t.co/DLUhadwqw0'],2.0,GhIJbZT1m4lNPUAR9KJ2vwr4R0A,"['establishment', 'point_of_interest', 'store', 'premise', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
2380,363153820.0,ar,2018-03-12 07:25:00,False,2018,تم بحمد الله الإفتتاح الرسمي لسلسلة متاجر ترولي في مواقع محطات شركة البترول الوطنية… ,29.312555,47.81255,Capital,Doha,['https://t.co/K6Q1dZfkYV'],,,
2381,9.68e+17,en,2018-12-20 19:50:00,False,2018,"I'm at Grand Avenue Phase 4 in Al Kuwayt, Al Farwaniyah Governorate ",29.30332,47.941692,Farwaniya,Al-Rai,['https://t.co/REDwT6VVPe'],2.0,GhIJBDkoYaZNPUAR0XMLXYn4R0A,"['book_store', 'establishment', 'point_of_interest', 'store', 'street_address', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
2382,9.68e+17,en,2019-04-12 20:10:00,True,2019,"I'm at 1660 Club in Kuwait City, Al Kuwayt ",29.279898,47.909077,Farwaniya,Ardhiya - 6,['https://t.co/sSCkejaRVm'],2.0,GhIJQDc0ZadHPUAR3EWYolz0R0A,"['establishment', 'point_of_interest', 'premise', 'plus_code', 'route', 'political', 'sublocality', 'sublocality_level_1', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2383,2936524800.0,en,2018-01-22 16:29:00,False,2018,"I'm at 360\xb0 @Mall360 in Kuwait City, Al Asimah ",29.267675,47.99297,Hawalli,Zahra,['https://t.co/xOVAldFUpY'],3.0,GhIJ8PRKWYZEPUARXvQVpBn_R0A,"['establishment', 'food', 'point_of_interest', 'restaurant', 'street_address', 'premise', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2384,8.55e+17,en,2020-02-24 10:53:00,False,2020,"I'm at Starbucks in Nuzha, Al Asimah ",29.340714,47.99821,Capital,Nuzha,['https://t.co/mYBdcZIq23'],4.0,GhIJEkpfCDlXPUARJEVkWMX_R0A,"['cafe', 'establishment', 'food', 'point_of_interest', 'store', 'street_address', 'premise', 'street_address', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
2385,8.55e+17,un,2018-01-04 22:31:00,False,2018,I'm at حادره من الشاليه in Julai'a 245 ,29.106716,48.134792,Ahmadi,Mangaf,['https://t.co/cCR3ho79Jq'],4.0,GhIJvvVhvVEbPUARl-E_3UARSEA,"['premise', 'establishment', 'food', 'point_of_interest', 'restaurant', 'street_address', 'street_address', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2386,8.55e+17,un,2018-03-09 13:05:00,True,2018,I'm at مزارع العبدلي Kuwait ,29.986637,47.689724,Jahra,Al-Rawdatain,['https://t.co/c4NVQueI6f'],,,
2387,8.55e+17,ar,2019-04-14 06:21:00,False,2019,I'm at تقاطع القرين و القصور الثاني in Home ,29.283976,48.013687,Hawalli,Hitteen,['https://t.co/5HsCDjdznc'],1.0,GhIJUdmwprJIPUARr7DgfsABSEA,"['establishment', 'food', 'point_of_interest', 'plus_code', 'route', 'street_address', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
2388,8.55e+17,ar,2020-06-28 09:08:00,False,2020,• الحساب برعاية المصورة @Byjemii•• لتصوير المنتجات••• زر الادخال تم تصنيعه للغاضبين حتى لايتم كسر لوحة التحكم… ,29.152437,48.121178,Ahmadi,Mahboula,['https://t.co/7jHtaql0zw'],,,
2389,8.55e+17,in,2019-10-11 00:08:00,True,2019,"I'm at Jabriya in Al-Jābiriyah, Al Asimah ",29.319489,48.02893,Hawalli,Jabriya,['https://t.co/jSGz6N3lSk'],4.0,GhIJhm72B8pRPUARx-9t-rMDSEA,"['premise', 'establishment', 'point_of_interest', 'street_address', 'street_address', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2390,8.55e+17,ar,2019-10-10 16:08:00,False,2019,I'm at اشارة الفيحاء والنزهة والضاحية ,29.34609,47.984108,Capital,Abdullah Al-Salem,['https://t.co/bAfL5y8b7t'],3.0,GhIJAHmvWplYPUARsd09QPf9R0A,"['establishment', 'point_of_interest', 'real_estate_agency', 'premise', 'route', 'plus_code', 'street_address', 'administrative_area_level_1', 'political', 'country', 'political']"
2391,8.55e+17,en,2019-03-29 20:40:00,True,2019,I'm at alpha cafe ,29.1778,48.0947,Ahmadi,Egaila,['https://t.co/z2Fs8tfS3i'],4.0,GhIJkzoBTYQtPUARMXctIR8MSEA,"['premise', 'street_address', 'establishment', 'point_of_interest', 'street_address', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
2392,8.55e+17,ca,2018-10-09 20:55:00,False,2018,"I'm at \u0645\u0645\u0644\u0643\u062a\u0646\u0627 in Kuwait, mubarak alkabeer ",29.37862,47.99293,Capital,Sharq,['https://t.co/9E5VWajsjt'],3.0,GhIJjJyFPe1gPUAR0JuKVBj_R0A,"['bank', 'establishment', 'finance', 'point_of_interest', 'premise', 'establishment', 'point_of_interest', 'transit_station', 'plus_code', 'route', 'street_address', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2393,8.55e+17,en,2019-12-29 19:37:00,False,2019,I'm at Toby’s Estate in Mubarak Al-kabeer ,29.258387,48.022297,Mubarak Al-Kabeer,Wosta,['https://t.co/MesVkIAfRS'],,,
2394,9.94e+17,en,2019-03-21 19:31:00,False,2019,"I'm at Grand Avenue Phase 4 in Al Kuwayt, Al Farwaniyah Governorate ",28.663788,48.365753,Ahmadi,Sabah Al-Ahmad Al-Bahrya,['https://t.co/anoAhTKcOv'],1.0,GhIJLnqnAu6pPEAR-rSK_tAuSEA,"['establishment', 'point_of_interest', 'plus_code', 'route', 'locality', 'political', 'neighborhood', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2395,9.94e+17,en,2020-07-07 15:19:00,False,2020,I'm at Kuwait City in Mubarak Al-kabeer ,29.264755,48.036587,Mubarak Al-Kabeer,Wosta,['https://t.co/ajJH3DOr9s'],1.0,GhIJ1XPS-8ZDPUARuDoA4q4ESEA,"['route', 'plus_code', 'establishment', 'point_of_interest', 'street_address', 'administrative_area_level_1', 'political', 'country', 'political']"
2396,9.94e+17,in,2018-09-19 22:41:00,False,2018,"I'm at Shuwaikh in Shuwaikh, Al Asimah ",29.352139,47.956333,Capital,Shuwaikh,['https://t.co/UVlgowZdQs'],2.0,GhIJaaUQyCVaPUAR9IqnHmn6R0A,"['premise', 'route', 'plus_code', 'establishment', 'point_of_interest', 'street_address', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
2397,9.94e+17,ar,2020-01-14 09:54:00,False,2020,شركة فرساي لتأجير السيارات ..● اسعار خاصة للعقود الطويلة ● تأمين شامل ● خدمة التوصيل ● خدمة استلام وتسليم ● تأجي… ,29.297365,47.91466,Farwaniya,Ardhiya - 6,['https://t.co/4p5Ic2kVtX'],1.0,GhIJnPnVHCBMPUARzHoxlBP1R0A,"['car_rental', 'establishment', 'point_of_interest', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2398,3239134000.0,un,2018-01-15 21:15:00,False,2018,I'm at مدينة الكويت in Kuwait w/ @f6omi_ @aroubalkhamees @rtoooj35 ,29.37808,47.97339,Capital,Qibla,['https://t.co/ekLGRW2bla'],,,
2399,3239134000.0,un,2018-06-30 22:13:00,True,2018,"حمدالله على السلامه (@ مطار الكويت الدولي in Al Farwānīyah, Al Farwaniyah) ",29.240946,47.970844,Farwaniya,Airport,['https://t.co/jZW1Fysddf'],,,
2400,3239134000.0,ar,2018-08-08 23:31:00,False,2018,I'm at ستاربكس ,29.270208,48.033623,Hawalli,Shohdaa,['https://t.co/FCeTtkJNQo'],,,
2401,3239134000.0,un,2018-02-27 12:50:00,False,2018,"I'm at تقاطع ماكدونالدز شارع الغوص in Fnaitees, Mubarak Al-Kabeer ",29.209229,48.09101,Mubarak Al-Kabeer,Qurain,['https://t.co/3AuwClZcHx'],,,
2402,438591650.0,ca,2019-10-16 19:07:00,False,2019,لا عادي عادي (@ American College of the Middle east(ACM) - @acm_college in Kuwait City w/ @abraralduraiban) ,29.166904,48.098507,Ahmadi,Egaila,['https://t.co/ViDVnJQpqb'],2.0,GhIJVJJ1OLoqPUARqrab4JsMSEA,"['cafe', 'establishment', 'food', 'point_of_interest', 'store', 'premise', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
2403,438591650.0,en,2018-05-19 00:51:00,True,2018,Must (@ Kuwait City in Kuwait w/ @binsafran_) ,29.37808,47.97339,Capital,Qibla,['https://t.co/0rvzE7oeVe'],,,
2404,370675870.0,en,2018-12-10 16:49:00,False,2018,"I'm at @SultanChef in Kuwait City, Al Kuwayt ",29.370493,47.99275,Capital,Merqab,['https://t.co/Ru3KzoOyLx'],4.0,GhIJnmUWodhePUARUI2XbhL_R0A,"['establishment', 'point_of_interest', 'street_address', 'premise', 'street_address', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2405,370675870.0,en,2018-02-16 20:37:00,True,2018,"I'm at Starbucks in Maselah, Hawalli Governorate ",29.319143,48.0883,Hawalli,Rumaithiya,['https://t.co/GU1jhQqWRs'],1.0,GhIJUr8LW7NRPUARUB4Wak0LSEA,"['establishment', 'food', 'point_of_interest', 'restaurant', 'plus_code', 'route', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
2406,2540393700.0,ca,2018-06-01 00:14:00,True,2018,"I'm at ستاربكس - @starbucks in Kuwait City, Al Asimah ",29.357145,47.99838,Capital,Mansouriya,['https://t.co/ngqRDT9UoX'],2.0,GhIJEO7O2m1bPUARgH106sr_R0A,"['establishment', 'point_of_interest', 'premise', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
2407,500745470.0,en,2019-11-29 22:45:00,True,2019,"I'm at Salhiya Complex in Kuwait City, Al Asimah ",29.364092,47.96712,Capital,Qibla,"['https://t.co/3WJaqwM84X', 'https://t.co/kD0yb2wym1']",3.0,GhIJObwgIjVdPUARXaeRlsr7R0A,"['establishment', 'point_of_interest', 'real_estate_agency', 'street_address', 'premise', 'plus_code', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2408,500745470.0,en,2020-10-28 20:49:00,False,2020,I'm at Aspro + Pro Coffee Bar ,29.303698,47.941444,Farwaniya,Al-Rai,"['https://t.co/0SeHU7PQyN', 'https://t.co/cKd2Z2gjmg']",,,
2409,4524643300.0,ar,2018-01-04 07:37:00,False,2018,I'm at ثانوية عبد الله العسعوسي w/ @almarzouq_4 ,29.337135,48.089035,Hawalli,Salmiya,['https://t.co/GGNNdlkVS1'],5.0,GhIJQ1a3ek5WPUARhZm2f2ULSEA,"['establishment', 'point_of_interest', 'street_address', 'establishment', 'point_of_interest', 'transit_station', 'premise', 'street_address', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2410,4821210600.0,ca,2019-11-28 16:54:00,False,2019,"I'm at Kuwait International Airport - @kuwaitairports in Al Farwānīyah, Al Farwaniyah w/ @ah_alammar ",29.23941,47.971497,Farwaniya,Airport,['https://t.co/6zpOZjNOJA'],1.0,GhIJ21VI-Uk9PUARwJSBA1r8R0A,"['airport', 'establishment', 'point_of_interest', 'plus_code', 'route', 'administrative_area_level_1', 'political', 'country', 'political']"
2411,4821210600.0,en,2020-02-28 20:48:00,True,2020,I'm at Jalboot Village in Al Ahmadi ,28.680159,48.37184,Ahmadi,Sabah Al-Ahmad Al-Bahrya,['https://t.co/SaYE2iLRSb'],1.0,GhIJgBR15h6uPEARHaz_c5gvSEA,"['cafe', 'establishment', 'food', 'point_of_interest', 'plus_code', 'route', 'locality', 'political', 'neighborhood', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2412,636502400.0,ar,2019-11-08 17:29:00,True,2019,أن تصل لمرحلة من النُضج تشتري بها راحتك، وتترك الأخرين يخوضون صراعاتهم الجنونية لوحدهم! وتبتسم! @ Kuwait City ,29.3697,47.9783,Capital,Qibla,['https://t.co/z9FqQhCS8I'],,,
2413,636502400.0,en,2018-06-15 22:42:00,True,2018,"I'm at Ridley's Burger - @ridleys_kw in Kuwait, Kuwait City ",29.363644,47.96674,Capital,Qibla,['https://t.co/OgLKHYSRUe'],,,
2414,4002319900.0,ar,2020-02-07 13:08:00,True,2020,"نقل عفش المنصورنقل فك تركيب تغليفكل أنواع الأثاث والعفشلجميع مناطق الكويت50909692 @ Al Andalus, Kuwait ",29.30398,47.88418,Farwaniya,Andalous,['https://t.co/sAZvcHvm0b'],2.0,GhIJWqMeotFNPUARfuNrzyzxR0A,"['premise', 'establishment', 'mosque', 'place_of_worship', 'point_of_interest', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2415,1.16e+18,ro,2020-03-03 21:52:00,False,2020,"I'm at Starbucks in Al-Farwānīyah, Al Asimah ",29.240545,47.971054,Farwaniya,Airport,['https://t.co/F7ybZO1fQi'],2.0,GhIJYDdsW5Q9PUARMlNaf0v8R0A,"['airport', 'establishment', 'point_of_interest', 'bus_station', 'establishment', 'point_of_interest', 'transit_station', 'plus_code', 'route', 'administrative_area_level_1', 'political', 'country', 'political']"
2416,1.16e+18,ar,2019-09-16 10:51:00,False,2019,"🙇🏻‍♀️💔 (@ مبنى التطبيقي in مدينة الكويت, الكويت) ",29.333326,47.915512,Capital,Shuwaikh Education,['https://t.co/tE99qAFBOd'],2.0,GhIJD-hM2lRVPUARO4xJfy_1R0A,"['establishment', 'point_of_interest', 'school', 'premise', 'plus_code', 'route', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
2417,1.16e+18,un,2020-01-18 06:10:00,True,2020,✨ (@ ستاربكس المنصوريه in Al Kuwayt w/ @hlhashemi) ,29.357185,47.998405,Capital,Mansouriya,['https://t.co/2xsksdaJMO'],2.0,GhIJLJ_leXBbPUAR2ZQrvMv_R0A,"['establishment', 'point_of_interest', 'premise', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
2418,1.16e+18,en,2019-10-29 16:19:00,False,2019,"I'm at Mishref Co-Op in Kuwait, Hawalli Governorate ",29.280878,48.069046,Hawalli,Mishref,['https://t.co/ib6SDd2GuK'],1.0,GhIJdyrgnudHPUARtvXTf9YISEA,"['establishment', 'point_of_interest', 'store', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
2419,1.16e+18,ar,2019-11-16 11:47:00,True,2019,لـ أمي:كل عام وأنتِ بخير ياقره العين كل عام وأنتي الباقيه في حياتي❤️ (@ Subah Al-Salem) ,29.25443,48.076702,Mubarak Al-Kabeer,Sabah Al-Salem,"['https://t.co/df0D5Dizv1', 'https://t.co/4QlgEA25Ht']",5.0,GhIJDB8RUyJBPUAR1sQCX9EJSEA,"['street_address', 'premise', 'establishment', 'point_of_interest', 'street_address', 'route', 'plus_code', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2420,1.16e+18,en,2019-12-12 11:54:00,False,2019,"I'm at Queens in Al Kuwayt, Al Farwaniyah ",29.30405,47.941345,Farwaniya,Al-Rai,['https://t.co/iqJTTLp475'],1.0,GhIJS1mGONZNPUARZqAy_n34R0A,"['establishment', 'food', 'point_of_interest', 'store', 'plus_code', 'street_address', 'route', 'street_address', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
2421,1.16e+18,en,2020-02-21 20:23:00,True,2020,I'm at Alkout  New Extension in Al Ahmadi ,29.078571,48.139458,Ahmadi,Fahaheel,['https://t.co/UfaGg2rgdI'],2.0,GhIJ_mmjOh0UPUARMZV-wtkRSEA,"['clothing_store', 'establishment', 'point_of_interest', 'store', 'street_address', 'plus_code', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
2422,3086753500.0,ar,2019-11-30 09:00:00,True,2019,I'm at جامعة الكويت ( كلية العلوم الإجتماعية ) ,29.343012,47.91813,Capital,Shuwaikh Education,['https://t.co/XX6wZP3iLB'],,,
2423,3086753500.0,en,2019-12-19 21:22:00,False,2019,I'm at As Sulaybikhat ,29.313873,47.847828,Capital,Sulaibikhat,['https://t.co/br9I2wGWs1'],2.0,GhIJ7xge-1lQPUARCVG-oIXsR0A,"['premise', 'establishment', 'point_of_interest', 'school', 'plus_code', 'route', 'street_address', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2424,1367148500.0,en,2018-10-09 18:01:00,False,2018,I'm at Carrefour in Al Asimah Governate ,29.378603,47.99286,Capital,Sharq,['https://t.co/JUd1j8wHWg'],,,
2425,1250019000.0,en,2018-03-06 04:21:00,False,2018,"I'm at Starbucks in Al-Andalus, Al Asimah ",29.301483,47.901333,Farwaniya,Andalous,['https://t.co/Tkq5rxmaKc'],,,
2426,1250019000.0,en,2017-12-28 16:19:00,False,2017,I'm at The Grove Restaurant &amp; Caf\xe9 in Kuwait City ,29.377283,47.975586,Capital,Qibla,['https://t.co/OhtTQoj0ud'],1.0,GhIJNlZinpVgPUARvTeGAOD8R0A,"['establishment', 'point_of_interest', 'real_estate_agency', 'plus_code', 'route', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2427,1250019000.0,en,2019-04-29 14:19:00,False,2019,"I'm at College of Engineering and Petroleum in Khaldiya, Kuwait ",29.323318,47.89422,Capital,Shuwaikh Health,['https://t.co/3Ziladu7zj'],2.0,GhIJRzXs98RSPUAR7bYLzXXyR0A,"['establishment', 'health', 'hospital', 'point_of_interest', 'premise', 'plus_code', 'route', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
2428,2883528200.0,ar,2020-05-15 14:02:00,True,2020,تعلن ⁧#وزارة_الصحة⁩ عن تأكيد إصابة 885 حالة جديدة، وتسجيل 189 حالة شفاء، و 8 حالات وفاة جديدة بـ  ⁧… ,29.3697,47.9783,Capital,Qibla,['https://t.co/WIuzRhvFax'],,,
2429,2883528200.0,ar,2020-05-09 11:20:00,True,2020,فيديو/زحمه غير مسبوقه عند الجمعيات التعاونيه ومراكز التسوق خاصه بعد إعلان الحظر الشامل الذي يطبق غداً في البلاد @… ,29.3697,47.9783,Capital,Qibla,['https://t.co/8jSRp2IgRi'],,,
2430,2883528200.0,ar,2020-04-22 12:33:00,False,2020,وزارة الصحة محذرة : الانسياق نحو العواطف لدى استقبال العائدين يضر العائد واسرته والمجتمع ككل فلا تستهينوا واتخذوا ا… ,29.166668,47.6,Jahra,Kabed,['https://t.co/w25lkPlDTC'],,,
2431,2747295000.0,ca,2020-12-19 01:50:00,True,2020,I'm at بنيدر in Al Aḩmadī ,28.79963,48.28045,Ahmadi,Shalihat,['https://t.co/riJRIdBv9p'],,,
2432,2747295000.0,en,2019-11-11 20:04:00,False,2019,I'm at Ahmadi in Kuwait City ,29.09263,48.065533,Ahmadi,Central Ahmadi,['https://t.co/v8IRfHdHNc'],,,
2433,2747295000.0,en,2018-10-31 22:21:00,False,2018,"I'm at Oxygen Gym in Sabah alsalem, Sabah Al Salem ",29.265572,48.082413,Mubarak Al-Kabeer,Sabah Al-Salem,['https://t.co/9Ne0JzCUKQ'],3.0,GhIJu7vOhvxDPUAR8-FZgowKSEA,"['establishment', 'health', 'point_of_interest', 'store', 'premise', 'route', 'plus_code', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2434,2747295000.0,en,2018-10-28 21:02:00,False,2018,I'm at Love street in Kuwait ,29.346228,47.98439,Capital,Abdullah Al-Salem,['https://t.co/FFkeHUq9wP'],2.0,GhIJovXwZaJYPUARNUHUfQD-R0A,"['establishment', 'point_of_interest', 'real_estate_agency', 'premise', 'plus_code', 'route', 'street_address', 'administrative_area_level_1', 'political', 'country', 'political']"
2435,262593300.0,en,2017-12-27 19:49:00,False,2017,"I'm at Arabella in Salwa, Hawalli Governorate ",29.302958,48.087048,Hawalli,Salwa,['https://t.co/1aYhxai1as'],4.0,GhIJww_Op45NPUARUpeMYyQLSEA,"['establishment', 'food', 'point_of_interest', 'store', 'street_address', 'premise', 'establishment', 'point_of_interest', 'transit_station', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
2436,3505909500.0,ca,2018-03-23 09:52:00,True,2018,"Morning (@ Grand Avenue in Kuwait, Al ‘Āşimah w/ @narjesam) ",29.302832,47.939728,Farwaniya,Al-Rai,['https://t.co/hyJ3abQAR8'],1.0,GhIJqS7gZYZNPUARV5HRAUn4R0A,"['clothing_store', 'establishment', 'jewelry_store', 'point_of_interest', 'shoe_store', 'store', 'plus_code', 'street_address', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
2437,245858620.0,ar,2018-11-05 17:49:00,False,2018,منو يخاويني عرعر \U0001f93a,29.317383,47.957417,Capital,Shuwaikh Industrial - 2,[],2.0,GhIJbU4lA0BRPUARNdHno4z6R0A,"['establishment', 'point_of_interest', 'transit_station', 'establishment', 'general_contractor', 'point_of_interest', 'plus_code', 'premise', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2438,245858620.0,ar,2019-08-11 12:36:00,False,2019,@lilitu66 عدل عدل والكحل جنج كليوبترا 😹😹😹😹😹,29.257355,48.055206,Mubarak Al-Kabeer,Sabah Al-Salem,[],3.0,GhIJSnZsBOJBPUARgEV-_RAHSEA,"['premise', 'establishment', 'point_of_interest', 'street_address', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2439,245858620.0,ar,2018-10-01 07:35:00,False,2018,@maraim24530543 تأمينج شامل \U0001f639\U0001f47b,29.343506,47.95209,Capital,Keefan,[],3.0,GhIJ0vpbAvBXPUARoGzKFd75R0A,"['premise', 'establishment', 'gym', 'health', 'point_of_interest', 'establishment', 'point_of_interest', 'transit_station', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
2440,884976100.0,en,2019-03-31 16:11:00,False,2019,I'm at Mahboula ,29.2022,48.091587,Mubarak Al-Kabeer,Qurain,['https://t.co/tNQYjFGtWd'],4.0,GhIJT0ATYcMzPUARj95wH7kLSEA,"['premise', 'street_address', 'establishment', 'point_of_interest', 'street_address', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
2441,231895840.0,ca,2018-04-05 17:48:00,False,2018,"I'm at Kuwait International Airport in Al Farwānīyah, Al Farwaniyah ",29.240582,47.970943,Farwaniya,Airport,['https://t.co/OkVIxh9KBW'],2.0,GhIJmwEuyJY9PUAR26M33Ef8R0A,"['airport', 'establishment', 'point_of_interest', 'bus_station', 'establishment', 'point_of_interest', 'transit_station', 'plus_code', 'route', 'administrative_area_level_1', 'political', 'country', 'political']"
2442,270721380.0,ar,2018-04-29 19:12:00,False,2018,تعرف على العلاج المناعي (التطعيم) لامراض الحساسية الموسمية والمقارنة بينها وبين ادوية الحساسية… ,29.335527,48.018818,Hawalli,Hawalli,['https://t.co/Qm1rMZ9fYh'],1.0,GhIJzOzzGOVVPUARvknToGgCSEA,"['establishment', 'health', 'hospital', 'point_of_interest', 'plus_code', 'route', 'street_address', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2443,2732361200.0,ca,2018-03-24 16:49:00,True,2018,"I'm at Grand Avenue in Kuwait, Al ‘Āşimah w/ @itsalmahmeed @al_ajill ",29.30268,47.936337,Farwaniya,Al-Rai,['https://t.co/wvBCkf1Y9z'],,,
2444,248520740.0,un,2019-10-31 01:36:00,False,2019,I'm at الرميثية in Kuwait City ,29.318539,48.06333,Hawalli,Rumaithiya,['https://t.co/46iVhddKqV'],4.0,GhIJJICbxYtRPUARh22LMhsISEA,"['street_address', 'premise', 'establishment', 'point_of_interest', 'street_address', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2445,248520740.0,en,2020-08-16 22:54:00,False,2020,I'm at Rumaithiya Block 4 in Rumaithiya ,29.310904,48.077152,Hawalli,Rumaithiya,['https://t.co/JvmwCO6QuE'],2.0,GhIJETKQZ5dPPUARFmniHeAJSEA,"['establishment', 'point_of_interest', 'premise', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2446,248520740.0,ar,2018-10-03 17:40:00,False,2018,I'm at تنفيذ معاملات المنافذ | الوزارة الداخليه ,29.342705,48.029205,Hawalli,Hawalli,['https://t.co/M4Z4vBwKiO'],2.0,GhIJ-CzPg7tXPUARmvBL_bwDSEA,"['establishment', 'point_of_interest', 'premise', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
2447,4260002300.0,en,2018-03-29 00:22:00,False,2018,I'm at Ardiya Industrial ,29.297712,47.91259,Farwaniya,Ardhiya - 6,['https://t.co/nHtFNrL9cI'],,,
2448,3223560400.0,ar,2018-08-04 02:47:00,True,2018,"I'm at جمعية مبارك الكبير والقرين (٤) in الكويت, مبارك الكبير ",29.18788,48.07899,Mubarak Al-Kabeer,Mubarak Al-Kabeer,['https://t.co/0jcKJo31XU'],1.0,GhIJjpJX5xgwPUARA1slWBwKSEA,"['establishment', 'food', 'grocery_or_supermarket', 'point_of_interest', 'store', 'supermarket', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
2449,3223560400.0,en,2018-09-19 08:13:00,False,2018,"I'm at Souq Sharq in Kuwait City, Al Asimah ",29.389502,47.981506,Capital,Al Wagha Al Bahrya,['https://t.co/uhNo6qCcTX'],2.0,GhIJArovZ7ZjPUAR9WkV_aH9R0A,"['clothing_store', 'establishment', 'point_of_interest', 'store', 'premise', 'plus_code', 'route', 'political', 'sublocality', 'sublocality_level_1', 'locality', 'political', 'country', 'political']"
