,user_id,date,is_weekend,text,lat,lng,governorate,area
4057,4704781000.0,2019-04-10 10:53:00,False,سالروز ولادت قمر العشیرة، ابو القِربة، کبش الکتیبة، عبد الصالح، المطیع لله و لرسوله، اباالفضل العباس علیه السلام را… ,29.272997,47.938457,Farwaniya,Ishbeelia
4058,727769660.0,2018-02-11 11:40:00,False,"I'm at CBA - KU in Kuwait, Al Asimah w/ @alfhadli67 ",29.341885,47.91746,Capital,Shuwaikh Education
4059,727769660.0,2018-08-18 21:41:00,True,"I'm at Toby’s Estate in Kuwait City, Al Kuwayt w/ @mutairisn @3m62x ",29.341185,47.941998,Capital,Shuwaikh Industrial - 1
4060,146777460.0,2021-01-26 23:19:00,False,"I'm at Terminal 5 in Al-Farwānīyah, Al Asimah ",29.24077,47.973015,Farwaniya,Airport
4061,1159604100.0,2018-04-16 21:57:00,False,"I'm at Cinescape in Kuwait City, Mubarak Al-Kabeer ",29.26767,47.992638,Hawalli,Zahra
4062,3255173400.0,2018-11-12 14:51:00,False,"I'm at T La Felice in Kuwait City, Al Asimah Governate w/ @so95__ ",29.340973,47.941803,Capital,Shuwaikh Industrial - 1
4063,409360580.0,2019-01-25 20:16:00,True,I'm at مسرحية هلا بالخميس - طارق العلي in حوالي ,29.3338,48.042103,Hawalli,Salmiya
4064,951368100.0,2019-08-04 21:20:00,False,I'm at Abu Al-Hasaniya ,29.212156,48.103645,Mubarak Al-Kabeer,Abu Ftaira
4065,6.98e+17,2018-01-02 21:38:00,False,"I'm at Andalous in Al-Andalus, Al Asimah ",29.30286,47.874844,Farwaniya,Andalous
4066,6.98e+17,2018-02-21 13:40:00,False,I'm at Starbucks in Kaifan w/ @_aye26 ,29.344765,47.952053,Capital,Keefan
4067,6.98e+17,2018-02-17 11:10:00,True,"#شهيدة الاداب\U0001f494 (@ College of Arts - @k_university in Kaifan, Al Asimah) ",29.340176,47.950855,Capital,Keefan
4068,2238756900.0,2020-02-21 21:07:00,True,I'm at Victoria Queen Game Center ,29.292198,47.973343,Farwaniya,Khaitan
4069,170670400.0,2019-07-02 08:39:00,False,"I'm at % Arabica in Kuwait City, Al Kuwayt ",29.37718,47.97859,Capital,Sharq
4070,170670400.0,2019-08-30 21:36:00,True,"I'm at @Pick_Yo in Kuwait City, Al Asimah ",29.375685,47.977406,Capital,Qibla
4071,225186590.0,2018-11-20 10:58:00,False,"I'm at Al-Raya Center in Kuwait City, Al Asimah ",29.37712,47.990566,Capital,Sharq
4072,250291470.0,2018-08-03 20:16:00,True,عشق لا ينتهي ❤️ @ الشعب البحري - Al-Shaab Al-Bahry ,29.348843,48.031467,Hawalli,Sha'ab
4073,456661800.0,2019-11-09 07:05:00,True,Just posted a photo @ Shuwaikh Island ,29.354445,47.90972,Capital,Shuwaikh Port
4074,3008353000.0,2018-03-23 03:38:00,True,الجوع كافر\U0001f602 (@ Makarina Restaurant in Hawalli Governorate) ,29.334568,48.090134,Hawalli,Salmiya
4075,527388860.0,2018-06-19 19:16:00,False,"I'm at @TheRegencyQ8 in Kuwait, Al Bida ",29.31654,48.08931,Hawalli,Rumaithiya
4076,4849635300.0,2018-11-03 17:45:00,True,I'm at alabdaly ,30.043964,47.725086,Jahra,Abdaly
4077,2864320000.0,2018-09-28 18:52:00,True,I'm at Cozmo in Kuwait City ,29.360826,47.982296,Capital,Hadeyk Al-Soor
4078,2864320000.0,2018-05-03 22:29:00,False,"I'm at Starbucks in Nuzha, Al Asimah ",29.340834,47.99819,Capital,Nuzha
4079,2904627700.0,2019-10-11 16:40:00,True,"I'm at ستاربكس in Nuzha, Al Asimah ",29.340714,47.99821,Capital,Nuzha
4080,2596809700.0,2018-09-27 22:19:00,False,"I'm at Toby’s Estate in Kuwait City, Al Kuwayt w/ @d_alfadhalah @kh79_x ",29.341185,47.941998,Capital,Shuwaikh Industrial - 1
4081,415178240.0,2018-10-23 23:06:00,False,\U0001f32b hurricane \U0001f32b @ Dar Al Funoon ,29.3654,47.960598,Capital,Qibla
4082,415178240.0,2019-09-18 08:58:00,False,"little bags to fit the patience I have for this #jetlag @ Hawalli 12, ",29.326693,48.011086,Hawalli,Hawalli
4083,581840900.0,2018-02-01 18:39:00,False,"I'm at Arabica % (Arraya Centre) in Kuwait City, Al Asimah ",29.37698,47.99064,Capital,Sharq
4084,308549660.0,2018-05-14 14:48:00,False,"I'm at Al Seef Hospital in Salmiya, Hawalli Governorate ",29.333178,48.092308,Hawalli,Salmiya
4085,308549660.0,2018-04-28 18:24:00,True,"I'm at 360\xb0 @Mall360 in Kuwait City, Al Asimah w/ @akoon_98 ",29.267742,47.992554,Hawalli,Zahra
4086,308549660.0,2018-07-06 23:54:00,True,"I'm at Cinescape - @mall360 in Kuwait City, Mubarak Al-Kabeer ",29.26767,47.992638,Hawalli,Zahra
4087,572235400.0,2018-12-15 14:49:00,True,I'm at Alkout  New Extension in Al Ahmadi ,29.078571,48.139458,Ahmadi,Fahaheel
4088,3265791500.0,2019-06-14 20:48:00,True,🎓 (@ Crowne Plaza Hotel in Al Farwaniyah Governate) ,29.346516,47.942184,Capital,Shuwaikh Commerc
4089,57386088.0,2018-01-03 06:21:00,False,اصبحنا وأصبح الملك لله.\xa0اللهم اصرف عنا ما أهمّنا واشرح صدورنا ويسر أمورنا وأقضي ديننا وارزقنا… ,29.166422,48.10453,Ahmadi,Egaila
4090,3791443000.0,2018-03-23 19:07:00,True,"I'm at @Starbucks in Kuwait City, Al Asimah ",29.357145,47.99838,Capital,Mansouriya
4091,405180060.0,2018-08-06 12:56:00,False,HBD bro كل عام انت بخير  وعسى ايامك كلها افراح انشالله  يا حبيب اخوك انت يالغالي والله يكتبلك اللي فيه الخير ويسعدك… ,29.333515,47.994797,Capital,Rawda
4092,2968332800.0,2017-12-26 00:12:00,False,I'm at مقهى ديوان الفريج ,29.367231,47.979465,Capital,Merqab
4093,498933900.0,2018-11-27 09:52:00,False,"I'm at Tassyoura in Kuwait City, Al Kuwayt ",29.391878,47.999695,Capital,Al Wagha Al Bahrya
4094,498933900.0,2018-09-15 06:50:00,True,I'm at Dasman First Class Lounge in Kuwait ,29.23983,47.971233,Farwaniya,Airport
4095,9.74e+17,2019-04-21 14:23:00,False,للبيع جي كلاس 500 موديل ٢٠١٩ كامل المواصفات نايت باكيج ١٥ سماعه مغيم ٣٠٪؜ وحماية كامله ماشي أصفار اللون الداخلي تان… ,29.30316,47.938652,Farwaniya,Al-Rai
4096,9.74e+17,2019-05-07 22:38:00,False,I'm at Starbucks ,29.34026,47.950718,Capital,Keefan
4097,9.74e+17,2019-06-24 19:21:00,False,للبيع جيب لكزس موديل 2016 الدرجه الثانيه وارد الساير ماشـي 151 صبغ الوكاله المالك الاول سيرفس منتظم ب الوكاله وع ال… ,29.333334,48.083332,Hawalli,Salmiya
4098,9.74e+17,2020-01-01 20:11:00,False,I'm at Bnaider 258 in Al Aḩmadī ,28.79963,48.28045,Ahmadi,Shalihat
4099,2431415300.0,2018-04-28 22:07:00,True,I'm at MUG coffee house ,29.09927,48.137245,Ahmadi,Mangaf
4100,2690051600.0,2019-09-02 16:51:00,False,"Daily routine (@ نادي القادسية الرياضي in حولي, الكويت) ",29.34004,48.029602,Hawalli,Hawalli
4101,2690051600.0,2018-02-09 21:38:00,True,"I'm at 360\xb0 @Mall360 in Kuwait City, Al Asimah ",29.267612,47.99294,Hawalli,Zahra
4102,2690051600.0,2018-09-15 01:29:00,True,"I'm at مشرف in Mishref, Al Asimah ",29.280594,48.067184,Hawalli,Mishref
4103,315225020.0,2018-03-13 15:36:00,False,I'm at Jabriya Block 7 in Jabriya ,29.322504,48.034077,Hawalli,Jabriya
4104,4126717700.0,2020-09-06 18:37:00,False,I'm at Ananas ,29.318811,48.018627,Hawalli,Jabriya
4105,479164930.0,2018-05-30 01:23:00,False,I'm at Abdulla Al-Mubarak ,29.246178,47.89461,Farwaniya,Abdullah Al-Mubarak
4106,1436150900.0,2019-06-14 20:17:00,True,"I'm at @AlHamraTower in Sharq, Kuwait ",29.34625,48.084667,Hawalli,Salmiya
4107,1436150900.0,2018-06-24 18:04:00,False,"I'm at Platinum Health Club | نادي بلاتينوم in Kuwait, Al Asimah ",29.345207,47.95308,Capital,Keefan
4108,1436150900.0,2018-02-02 18:25:00,True,"I'm at Starbucks in Kuwait City, Al Kuwayt ",29.378763,47.993042,Capital,Sharq
4109,560725200.0,2020-05-14 00:24:00,False,اللهم يا شافي يا معافي انك تشافي اخوي محمد كرم من الصفوف الاولى ويشافي كل مريض 🙌🏻🙌🏻 تم اصابته بفايرس كورونا @ Kuwa… ,29.234657,48.058933,Mubarak Al-Kabeer,Al-Adan
4110,560725200.0,2020-12-20 15:01:00,False,Just posted a photo @ Kuwait ,29.166668,47.6,Jahra,Kabed
4111,2187570400.0,2017-12-31 13:53:00,False,I'm at مزرعة الجميعي in Al Ahmadi ,28.560534,48.1901,Ahmadi,Al-Wafra Farms
4112,121212720.0,2018-10-08 08:12:00,False,50 Faces series\U0001f9d2\U0001f3fb\U0001f9d2\U0001f3fd\U0001f9d2\U0001f3fe\U0001f9d2\U0001f3ff\U0001f9d3\U0001f3fb\U0001f474\U0001f3fc\U0001f469\U0001f3fd\U0001f9d4\U0001f3fd\U0001f9d4\U0001f3fd\U0001f9d4\U0001f3fd with Bokehmaster SIGMA 105mm f/1.4 Art from@aabworld \U0001f4f8 @sonyelectronics son\u2026 ,29.37808,47.97339,Capital,Qibla
4113,569906000.0,2019-12-12 07:10:00,False,I'm at Lexus Quick Service ,29.338348,47.9376,Capital,Shuwaikh Industrial - 1
4114,3537382000.0,2018-11-17 22:34:00,True,I'm at Al-firdous in Al Asimah ,29.286177,47.871277,Farwaniya,Firdous
4115,3537382000.0,2019-01-05 03:07:00,True,I'm at Al-firdous in Al Asimah ,29.287542,47.87212,Farwaniya,Firdous
4116,3537382000.0,2019-10-12 16:30:00,True,"Gym 💪🏻 (@ New Oxygen Gym in Al Kuwayt, Al Farwaniyah) ",29.309496,47.919205,Farwaniya,Riggae
4117,318323500.0,2019-04-11 22:35:00,False,"I'm at Nino in Kuwait, Sharq ",29.277079,48.089134,Mubarak Al-Kabeer,Sabah Al-Salem
4118,1011143900.0,2018-04-03 18:15:00,False,"I'm at Symphony Complex in Salmiya, Kuwait City ",29.346434,48.084663,Hawalli,Salmiya
4119,490470750.0,2018-01-04 19:15:00,False,"I'm at Jysk in Al Kuwayt, Al Farwaniyah ",29.263378,47.969368,Farwaniya,Dajeej
4120,2206053600.0,2018-03-01 11:57:00,False,الله كريم \U0001f62a (@ مستشفى الرازي لجراحة العظام) ,29.323318,47.89422,Capital,Shuwaikh Health
4121,458432130.0,2018-01-04 07:22:00,False,Morning \U0001f339\U0001f339\U0001f339 (@ KOC Head Office in Ahmadi Governorate) ,29.092514,48.061752,Ahmadi,Central Ahmadi
4122,807576900.0,2017-12-25 20:48:00,False,"I'm at Ardiya in Ardiya, Al Farwaniyah Governate ",29.28917,47.89879,Farwaniya,Ardhiya
4123,807576900.0,2018-03-22 19:22:00,False,"I'm at Zahra in Al-Zahrā', Al Asimah ",29.279045,47.996864,Hawalli,Zahra
4124,395918940.0,2019-07-10 22:12:00,False,"I'm at The Avenues in Kuwait City, Al Farwaniyah Governorate ",29.303068,47.93461,Farwaniya,Al-Rai
4125,395918940.0,2018-10-08 23:14:00,False,I'm at Kuwait City in Kuwait ,29.37808,47.97339,Capital,Qibla
4126,3283190300.0,2020-01-21 21:18:00,False,"I'm at غراند أڤنيو in Kuwait, Al ‘Āşimah ",29.30322,47.938904,Farwaniya,Al-Rai
4127,546710200.0,2018-05-10 22:49:00,False,I'm at مطعم فريج صويلح in Kuwait ,29.373419,47.971935,Capital,Qibla
4128,321227520.0,2019-01-04 17:05:00,True,\U0001f4a1 @ Kaifan Kuwait City..:) ,29.345016,47.959435,Capital,Keefan
4129,275985540.0,2019-04-02 10:55:00,False,"أسعد الله صباحكم يا الطيبين 💐💐💐 @ Al Jabiriyah, Al 'Āşimah, Kuwait ",29.226334,48.077854,Mubarak Al-Kabeer,Al-Adan
4130,374335580.0,2019-03-31 11:41:00,False,I'm at college Sharia' &amp; islamic studies - حديقة الشريعة ,29.19851,48.06207,Mubarak Al-Kabeer,South Wosta
4131,374335580.0,2018-11-02 20:22:00,True,"I'm at Toby’s Estate in Kuwait City, Al Kuwayt ",29.341185,47.941998,Capital,Shuwaikh Industrial - 1
4132,603269570.0,2018-02-17 01:30:00,True,"I'm at كوردو in As Sālimīyah, Muḩāfaz̧at Ḩawallī ",29.333858,48.092186,Hawalli,Salmiya
4133,324235940.0,2018-06-14 01:16:00,False,w| @bm_faisal (@ المرقاب - دوار المسجد in Kuwait City) ,29.370136,47.97996,Capital,Qibla
4134,324235940.0,2018-05-29 02:15:00,False,I'm at جسر بو حارة in Kuwait ,29.36025,47.96054,Capital,Shuwaikh
4135,324235940.0,2018-11-09 14:17:00,True,"I'm at Shuwaikh in Al-Asimah, Al Asimah ",29.324646,47.94449,Capital,Shuwaikh Industrial - 2
4136,324235940.0,2018-02-15 18:47:00,False,"I'm at 1660 Club in Kuwait City, Al Kuwayt ",29.367788,47.970043,Capital,Qibla
4137,324235940.0,2018-05-13 03:03:00,False,I'm at Area Downtown Cafe in Kuwait City ,29.366934,47.970734,Capital,Qibla
4138,1275188200.0,2018-01-05 21:06:00,True,I'm at زوارة ملايوسف - السلام \U0001f468‍\U0001f469‍\U0001f467‍\U0001f466 ,29.2952,48.015892,Hawalli,Al-Salam
4139,176829460.0,2019-10-25 18:36:00,True,I'm at Starbucks Julai'a ,28.893652,48.233852,Ahmadi,Shalihat
4140,357885250.0,2018-04-26 02:36:00,False,"\U0001f64f\U0001f3fb\U0001f64f\U0001f3fb (@ Muse Coffeesphere in Kuwait city, Kuwait) ",29.364418,47.960148,Capital,Qibla
4141,357885250.0,2018-09-10 09:17:00,False,"I'm at College of law (KU) in Kuwait City, Al Asimah ",29.342484,47.912327,Capital,Shuwaikh Education
4142,390258240.0,2018-12-29 16:31:00,True,"I'm at Starbucks Arabella in Kuwait, Al Asimah ",29.302958,48.087307,Hawalli,Salwa
4143,2932053800.0,2020-07-17 17:33:00,True,"I'm at @Starbucks in Hawalli, Al Asimah ",29.3573,47.9948,Capital,Mansouriya
4144,2932053800.0,2020-01-27 07:23:00,False,"I'm at Accounting Class in Al Kuwayt, ARDIAH ",29.275864,47.90494,Farwaniya,Sabah Al-Nasser
4145,384283040.0,2018-03-18 11:10:00,False,I'm at Kuwait University Library in Al Asimah ,29.320955,47.97017,Capital,Khalidiya
4146,4470955000.0,2018-06-11 20:59:00,False,I'm at Swing coffee house w/ @e367x ,29.138065,48.125507,Ahmadi,Mahboula
4147,4470955000.0,2018-06-05 00:57:00,False,"I'm at Face/Off Cafe in Kuwait City, Al Kuwayt ",29.383968,47.988644,Capital,Sharq
4148,242862220.0,2019-04-02 20:38:00,False,"I'm at Toby’s Estate in Kuwait City, Al Kuwayt ",29.240456,47.971127,Farwaniya,Airport
4149,4543458000.0,2018-12-01 14:24:00,True,"I'm at @AlShaheedPark in Kuwait City, Al Kuwayt ",29.369656,47.993584,Capital,Hadeyk Al-Soor
4150,1460770300.0,2019-08-31 15:29:00,True,"I'm at Salhiya Complex in Kuwait City, Al Asimah ",29.363754,47.96677,Capital,Qibla
4151,4820951000.0,2018-01-18 18:50:00,False,I'm at ساحة سومو ,29.374842,47.976048,Capital,Qibla
4152,2479441000.0,2018-09-07 14:40:00,True,"I'm at Chalet K278 in Al Khiran, Al Asimah ",28.665005,48.366142,Ahmadi,Sabah Al-Ahmad Al-Bahrya
4153,2886116900.0,2020-02-23 16:57:00,False,I'm at Arab Open University ,29.283495,47.9126,Farwaniya,Ardhiya - 6
4154,2886116900.0,2022-06-29 11:52:00,False,I'm at Kuwait City in Kuwait ,29.37808,47.97339,Capital,Qibla
4155,2886116900.0,2020-01-24 19:44:00,True,"I'm at Souq Al Mubarakiya in Kuwait City, Al Asimah ",29.374634,47.974472,Capital,Qibla
4156,9.56e+17,2018-06-15 02:36:00,True,البحر البحر \U0001f60d❤️ (@ B7ar sharq) ,29.39052,47.9893,Capital,Al Wagha Al Bahrya
4157,250758940.0,2018-05-17 23:10:00,False,\U0001f60e (@ ديوانية شباب #الجهيّم in اسطبلات الجهراء) ,29.320156,47.578323,Jahra,Al-Mutla'a
4158,279436420.0,2018-10-04 13:55:00,False,I'm at American University of the Middle East in Kuwait w/ @maryam652__ @alfuraih373 @mulookalali ,29.370869,47.98104,Capital,Qibla
4159,279436420.0,2018-11-20 14:53:00,False,I'm at American University of the Middle East in Kuwait w/ @mulookalali @mahaawadh1 ,29.163763,48.099373,Ahmadi,Egaila
4160,279436420.0,2019-03-20 22:41:00,False,حبة جنه 💕#شيرين_عبدالوهاب #شيرين #sherienabdelwahab #sherien @ Kuwait ,28.549215,48.418247,Ahmadi,Al-Nuwaiseeb
4161,4426456000.0,2019-11-04 14:04:00,False,I'm at الهيئه العامة للتعليم التطبيقي ,29.327457,47.921974,Capital,Shuwaikh Industrial - 3
4162,4136505900.0,2018-02-28 10:36:00,False,I'm at Starbucks - Oula gas station in Hawali ,29.265816,48.028183,Hawalli,Shohdaa
4163,4136505900.0,2018-11-09 18:18:00,True,"I'm at Starbucks Trolley - West Mishref in Mubarak Al-Abdullah, Mubarak Al-kabeer ",29.273638,48.04668,Hawalli,Mubarak Al-Abdullah Al-Gaber
4164,3057933600.0,2018-10-23 09:13:00,False,"I'm at Dar Al-Awadhi MOF in Kuwait City, Al Asimah ",29.381458,47.98727,Capital,Sharq
4165,3057933600.0,2018-02-14 20:06:00,False,I'm at | Kush By Local | - @kushbylokalkw in Kuwait ,29.362116,47.967842,Capital,Qibla
4166,22071752.0,2019-04-04 17:51:00,False,Just posted a photo @ Lahijan ,29.251896,47.96196,Farwaniya,Airport
4167,4898038300.0,2018-01-03 14:54:00,False,"I'm at Kuwait International Airport in Al Farwānīyah, Al Farwaniyah ",29.24102,47.97081,Farwaniya,Airport
4168,314839700.0,2018-10-08 11:18:00,False,Good morning Kuwait \U0001f1f0\U0001f1fc\U0001f499\u2014-#kuwait #o2gym #oxygengym #gm @ Oxygen Gym Sabah Al Salem ,29.37808,47.97339,Capital,Qibla
4169,314839700.0,2020-02-21 14:53:00,True,أتناسى الجرّح من باب الشهامه .. بالسمّا روحي ولا تنزِل حدِر!—-#جمعه_مباركه 🌹💙 @ Sabah Al Salem ,29.2572,48.0572,Mubarak Al-Kabeer,Sabah Al-Salem
4170,3188687400.0,2017-12-30 23:28:00,True,"I'm at Kuwait International Airport in Al Farwānīyah, Al Farwaniyah ",29.240658,47.970993,Farwaniya,Airport
4171,300756930.0,2019-08-06 13:09:00,False,زيارة جميلة شرفنا بها الأخ العزيز فهد الشريعان ابرك الساعات بوعبدالله ونورت المكان وأسعدتنا بمرورك… ,29.3697,47.9783,Capital,Qibla
4172,300756930.0,2018-06-10 21:36:00,False,مع الغالي عضو مجلس الأمة السابقمبارك الوعلان… ,29.30398,47.88418,Farwaniya,Andalous
4173,828944260.0,2018-11-17 02:00:00,True,النفس لا طابت ترى ما بها طباصعب علاج علاج نفسٍ عزيزه… ,29.166668,47.6,Jahra,Kabed
4174,828944260.0,2020-05-26 23:35:00,False,أشغلت بگ بالاً قرر الهروب بگ 💔#mylove #coffee @ قهوة بنيدر ,29.27831,48.02407,Hawalli,Hitteen
4175,622750340.0,2020-03-01 21:44:00,False,"I'm at Will Coffee in kuwait, Mubarak Al-Kabeer Governorate ",29.195194,48.109966,Mubarak Al-Kabeer,Abu Ftaira
4176,4765031000.0,2019-10-27 09:04:00,False,I'm at Starbucks in Hawalli ,29.340649,48.02599,Hawalli,Hawalli
4177,4610534400.0,2019-04-28 15:36:00,False,"عسى ما تطير عني هذي بعد 🙃 (@ Kuwait Airport ( T4 ) in Farwaniya, Al Farwaniyah) ",29.321592,47.972908,Capital,Khalidiya
4178,3629602800.0,2020-01-23 17:45:00,False,"I'm at The Avenues in Kuwait City, Al Farwaniyah Governorate ",29.303818,47.93934,Farwaniya,Al-Rai
4179,245947120.0,2018-03-19 23:23:00,False,~تفائل بما تهوى  يكــنْ \U0001f338\U0001f49c @ Kuwait ,29.166668,47.6,Jahra,Kabed
4180,245947120.0,2018-03-05 11:05:00,False, في صدرى يقبع قلب منهك ، ولكنه عطوف - قلب لا يؤذى أحداً . #كراولى… ,29.323168,47.904316,Capital,Shuwaikh Health
4181,333705800.0,2020-06-10 00:30:00,False,سنه يديده من عمري وكل عام وانتم بخير 🎈Getting old 🎂👴🏻. #itsmybirthday @ Mishrif Kuwait City ,29.273367,48.080105,Hawalli,Mishref
4182,3263133700.0,2019-04-16 18:30:00,False,"I'm at CAF cafe - @cafkuwait in Kuwait City, Kuwayt ",29.295805,47.911495,Farwaniya,Ardhiya - 6
4183,1317022000.0,2019-04-03 21:31:00,False,I'm at Mango Talaat ,29.244278,47.912018,Farwaniya,Abdullah Al-Mubarak
4184,1317022000.0,2018-12-12 17:06:00,False,"I'm at Nara Restocafe in Salmiya, Hawalli ",29.345837,48.0835,Hawalli,Salmiya
4185,3788083200.0,2018-08-29 19:56:00,False,I'm at مطار الشيخ سعد Fly Dubai in Al Farwaniyah Governorate ,29.225935,47.984787,Farwaniya,Airport
4186,3788083200.0,2018-08-21 13:21:00,False,I'm at Sabah Alnasser Area in Al Asimah ,29.2733,47.883526,Farwaniya,Sabah Al-Nasser
4187,3788083200.0,2018-05-22 22:27:00,False,"I'm at 1660 Club in Kuwait City, Al Kuwayt ",29.367804,47.97002,Capital,Qibla
4188,3788083200.0,2020-10-27 05:38:00,False,I'm at Starbucks in Al Farwaniyah ,29.251942,47.96177,Farwaniya,Airport
4189,2959054800.0,2018-11-04 15:08:00,False,I'm at Shuwaikh Coffee in Kuwait ,29.330343,47.93767,Capital,Shuwaikh Industrial - 1
4190,700245500.0,2018-08-06 22:12:00,False,"I'm at Jabriya in Al-Jābiriyah, Al Asimah ",29.321373,48.031296,Hawalli,Jabriya
4191,700245500.0,2018-11-21 11:28:00,False,I'm at Starbucks - @rramhkwt ,29.169058,48.09927,Ahmadi,Egaila
4192,203018910.0,2018-01-03 17:54:00,False,"Work Hard .. Play Hard \U0001f499\U0001f4aa\U0001f3fc @ Al Khalidiyah, Al 'Āşimah, Kuwait ",29.3281,47.9656,Capital,Khalidiya
4193,9.8e+17,2019-12-30 02:55:00,False,I'm at Julai'a - @dalqmlas ,28.85874,48.185093,Ahmadi,Araifjan
4194,9.8e+17,2019-12-16 07:34:00,False,"#DAY242 (@ American University of Kuwait - @auktweets in Salmiya, Kuwait) ",29.343801,48.083393,Hawalli,Salmiya
4195,9.8e+17,2018-12-26 21:56:00,False,"لعب كره لليوم الرابع على التوالي ⚽\U0001f60d (@ South Surra in Kuwait city, Kuwait) ",29.28596,48.01487,Hawalli,Hitteen
4196,9.8e+17,2018-07-09 19:10:00,False,"I'm at ستاربكس - @starbucks in Kuwait City, Al Asimah ",29.357145,47.99838,Capital,Mansouriya
4197,9.8e+17,2018-08-07 14:21:00,False,"I'm at Cozmo - Khairan Pearl in Kuwait City, Al Asimah ",28.662092,48.365486,Ahmadi,Sabah Al-Ahmad Al-Bahrya
4198,482777900.0,2018-04-04 13:29:00,False,"I'm at Starbucks Trolley in Kuwait, Al JAHRAA ROAD ( AL-DOHA) ",29.312048,47.81139,Capital,Doha
4199,482777900.0,2018-03-15 16:01:00,False,I'm at Richard's Coffee Bar ,29.376223,47.970676,Capital,Qibla
4200,2588067000.0,2017-12-29 20:02:00,True,"I'm at MUKHA in Kuwait City, Al Kuwayt w/ @fjbloushii ",29.375872,47.97781,Capital,Sharq
4201,2588067000.0,2019-01-15 01:59:00,False,I'm at Abdulla Al-Mubarak ,29.24498,47.909702,Farwaniya,Abdullah Al-Mubarak
4202,2588067000.0,2018-04-14 21:07:00,True,"FINALLY \U0001f1f0\U0001f1fc\U0001f1f0\U0001f1fc\U0001f60d (@ Kuwait International Airport in Al Farwānīyah, Al Farwaniyah w/ @aloqaili6) ",29.241657,47.970604,Farwaniya,Airport
4203,9.12e+17,2018-10-26 21:37:00,True,I'm at The Grove Restaurant &amp; Caf\xe9 in Kuwait City ,29.377283,47.975586,Capital,Qibla
4204,9.12e+17,2020-02-21 21:53:00,True,"I'm at Pick Yo in Al Kuwayt, Al Farwaniyah ",29.273275,47.93652,Farwaniya,Ishbeelia
4205,9.12e+17,2020-01-12 22:38:00,False,I'm at Al-Hadi Hospital ,29.32176,48.04621,Hawalli,Jabriya
4206,369488540.0,2020-10-11 20:32:00,False,"بــدايــة الــنــهــايــة 🎓🎈 آخر كورس بـ آخر سنه دراسيه , اللّهم سهل علي ووفقني وبلغني آجمل لحظات التخرج التي طال… ",29.348928,48.031345,Hawalli,Sha'ab
4207,359531800.0,2018-03-13 01:23:00,False,بوحنون والحب عزام الحميدي واخذ… ,29.329708,48.026596,Hawalli,Hawalli
4208,1325187800.0,2019-07-22 13:45:00,False,"I'm at غراند أڤنيو in Kuwait, Al ‘Āşimah w/ @isarah74 ",29.303268,47.93976,Farwaniya,Al-Rai
4209,1325187800.0,2019-12-08 03:04:00,False,I'm at عبدالله المبارك ,29.243935,47.902943,Farwaniya,Abdullah Al-Mubarak
4210,1325187800.0,2020-01-15 21:37:00,False,"I'm at هوى كافيه - @hawa_caffe in مدينة الكويت, الكويت ",29.381641,47.992172,Capital,Sharq
4211,1325187800.0,2018-09-13 19:25:00,False,I'm at عبدالله المبارك ,29.244284,47.902157,Farwaniya,Abdullah Al-Mubarak
4212,343410370.0,2018-11-26 22:13:00,False,هلكااانه هاذي قعدتي من الصبح\U0001f629\U0001f629\U0001f62d\U0001f494 (@ Jaber Alahmad City in Kuwait City) ,29.33486,47.771427,Capital,Jaber Al-Ahmad
4213,4103225300.0,2018-06-15 11:32:00,True,"I'm at Mango Talaat in Al Zahraa, Kuwait ",29.279625,48.003094,Hawalli,Zahra
4214,4103225300.0,2019-09-26 18:26:00,False,I'm at Subah Alahmed Co-Op ,28.801659,48.064228,Ahmadi,Sabah Al-Ahmad
4215,1615562600.0,2018-06-24 22:00:00,False,Done ✅ (@ تمرين الوحوش- مركز شباب القادسية) ,29.351793,47.99913,Capital,Qadsiya
4216,327131360.0,2018-07-05 02:09:00,False,"I'm at Kuwait International Airport in Al Farwānīyah, Al Farwaniyah ",29.241022,47.97101,Farwaniya,Airport
4217,2876027100.0,2018-12-24 20:51:00,False,I'm at جمعية الهلال الأحمر الكويتي ,29.343134,47.947002,Capital,Shuwaikh Commerc
4218,2876027100.0,2019-03-28 14:51:00,False,"I'm at Life With Cacao in الكويت, الفروانية ",29.166668,47.6,Jahra,Kabed
4219,2876027100.0,2019-08-03 21:24:00,True,I'm at مطعم شيل ومشي in سالميه ,29.335085,48.089783,Hawalli,Salmiya
4220,704322430.0,2019-11-09 19:08:00,True,"I'm at The Spot in Messila, Mubarak Al-kabeer ",29.264923,48.087143,Mubarak Al-Kabeer,Sabah Al-Salem
4221,3293980400.0,2018-08-11 11:28:00,True,I'm at الافنيوز مول /   The Avenues Mall in Kuwait City ,29.303242,47.936783,Farwaniya,Al-Rai
4222,567075300.0,2018-06-16 20:39:00,True,"I'm at Trolley in Al Kuwayt, Al Farwaniyah ",29.283562,47.948013,Farwaniya,Rehab
4223,309977100.0,2019-08-11 03:18:00,False,"I'm at Kuwait Airport ( T4 ) in Farwaniya, Al Farwaniyah ",29.251896,47.96196,Farwaniya,Airport
4224,4826627600.0,2018-04-18 21:28:00,False,I'm at قـاعة جـدة  للمناسبات ,29.280186,47.916847,Farwaniya,Ardhiya - 6
